cartodb_id,the_geom,wine,trees,soap,prepared,poultry,plants,nuts,nursery,meat,maple,jams,honey,vegetables,herbs,seafood,eggs,flowers,crafts,cheese,bakedgoods,snap,sfmnp,wiccash,wic,credit,fmid,location,schedule,zip,state,latitude,longitude
506,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,1002783,"Faith-based institution (e.g., church, mosque, synagogue, temple)",July - October Friday 4:00 PM to 7:00 PM,,New Mexico,35.3153,-106.546805
507,,false,false,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,1003239,Private business parking lot,June - October Saturday 10:00 AM to 1:00 PM,1337,Massachusetts,42.658391,-72.561339
508,,false,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,false,false,1004316,Local government building grounds,"January - December Friday 10:00 AM to 5:00 PM, Saturday 8:00 AM to 5:00 PM",31639,Georgia,31.206709,-83.245211
509,,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,true,true,false,true,false,1004868,Local government building grounds,January - December Saturday 9:00 AM to 1:00 PM,95132,California,37.4039668,-121.849009
510,,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,1001740,,"April - October Tuesday 2:00 PM to 6:00 PM, Saturday 7:00 AM to 12:00 PM",72616,Arkansas,36.3646,-93.5676
511,,false,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,false,1002470,,"June - August Thursday 3:00 PM to 6:30 PM, Saturday 9:00 AM to 1:00 PM",80513,Colorado,40.305484,-105.07822
512,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004700,,,35022,Alabama,33.3886,-86.9935
513,,false,false,true,false,false,true,false,false,false,false,false,true,true,true,false,true,true,false,true,true,false,false,false,false,true,1002754,Private business parking lot,"June - September Sunday 8:00 AM to 12:00 PM, (July 1, 2012 to September 2, 2012)",19930,Delaware,38.538129,-75.057306
514,,false,false,false,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,1003777,Private business parking lot,"June - August Tuesday 3:00 PM to 6:00 PM, (Tuesdays 3:00 to 6:00 pm, from June 26 to August 21.)",61914,Illinois,39.649906,-88.739287
515,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004395,,,,Oklahoma,35.584,-97.5095
565,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001607,,,68008,Nebraska,41.5437,-96.1296
516,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004768,Private business parking lot,"May - October Tuesday 4:00 PM to 6:00 PM, Friday 10:00 AM to 3:00 PM, (Tues 4pm-6pm & Fri 10am-?, May-Oct)",64642,Missouri,40.2652579,-94.0268919
517,,false,false,true,true,false,false,false,true,false,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,false,1001980,Local government building grounds,June Saturday 9:00 AM to 1:00 PM October Saturday 9:00 AM to 1:00 PM,6524,Connecticut,41.44012,-72.99119
518,,false,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,1001699,Private business parking lot,May - October Saturday 9:00 AM to 1:00 PM,4217,Maine,44.412018,-70.794075
520,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003863,,,5089,Vermont,43.8444,-72.6461
521,,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,1000797,Educational institution,January - December Sunday 9:00 AM to 1:00 PM,20814,Maryland,38.986717,-77.099197
522,,false,false,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,1002122,Closed-off public street,May - October Saturday 9:00 AM to 1:00 PM,20814,Maryland,38.98877,-77.09656
523,,false,false,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,1001953,Educational institution,May - October Thursday 11:00 AM to 3:00 PM,18015,Pennsylvania,40.60979,-75.37838
524,,false,false,false,false,false,true,false,true,true,false,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,1002980,Private business parking lot,May - October Thursday 2:00 PM to 6:00 PM,52722,Iowa,41.52532,-90.5012
525,,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004769,,May - August Saturday 8:00 AM to 12:00 PM,65556,Missouri,37.8569838,-92.4043396
526,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003200,,,60602,Illinois,41.6994,-87.66
527,,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,1004617,Other,"June - October Monday 3:00 PM to 7:00 PM, (not open on Monday holidays)",1915,Massachusetts,42.54678,-70.884345
528,,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,1000624,Closed-off public street,"January - December Sunday 9:00 AM to 1:00 PM, (Open rain or shine.)",90210,California,34.074257,-118.398907
529,,false,false,true,true,false,true,false,false,true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,true,false,21001121,Private business parking lot,January - December,43209,Ohio,39.9571,-82.9423
530,,false,false,false,false,false,true,false,true,true,false,true,false,true,true,false,false,false,false,false,true,true,false,false,false,false,1004392,Other,"July - October Tuesday 10:00 AM to 4:00 PM, Thursday 10:00 AM to 4:00 PM, Sunday 10:00 AM to 2:00 PM, (Call us or stop by we will have produce on-site most days. Thanks )",57752,South Dakota,43.428739,-102.179396
531,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003866,,,35042,Alabama,32.9446,-87.1386
532,,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,1003262,Private business parking lot,April Tuesday 8:30 AM to 1:00 PM October Tuesday 8:30 AM to 1:00 PM,92315,California,34.2605,-116.866
533,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004701,,,,New York,40.6612,-73.945
534,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002896,,,28709,North Carolina,35.7599,-82.4319
535,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002135,,,49307,Michigan,43.7046,-85.4752
536,,false,false,true,true,false,false,false,true,false,false,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,1004157,Local government building grounds,"June - October Friday 3:00 PM to 7:00 PM, (We will not be open July 6th and will be open an additional day on Saturday, July 21st for Pioneer Days. )",99122,Washington,47.6540411,-118.150254
537,,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,true,true,false,false,false,false,true,1003755,Other,"July - September Wednesday 5:00 PM to 8:00 PM, ((excluding Aug. 1))",59716,Montana,45.2598,-111.3103
538,,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,1003562,Local government building grounds,June - October Saturday 9:00 AM to 12:00 PM,24219,Virginia,36.8681813,-82.7752448
539,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001946,,,59011,Montana,45.8351,-109.956
540,,false,false,true,true,false,true,false,false,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,21005798,Educational institution,"June - August Wednesday 4:00 pm to 7:00 pm, Saturday 9:00 am to 1:00 pm September - October Saturday 9:00 am to 1:00 pm",59911,Montana,48.0643,-114.078
541,,true,false,false,false,true,false,false,false,true,false,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,1004178,Local government building grounds,"June - October Monday 3:00 PM to 7:00 PM, (Close time is at dusk in the fall months)",1821,Massachusetts,42.55751389,-71.27013333
542,,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,21003385,Private business parking lot,January - December Thursday 11:00 am to 2:00 pm,6106,Connecticut,41.8064,-72.7329
543,,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,1001471,Private business parking lot,March - December Saturday 8:00 AM to 1:00 PM,46220,Indiana,39.869366,-86.084146
544,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002339,,,17505,Pennsylvania,40.1067,-76.0308
545,,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,1000854,Other,May - October Sunday 9:00 AM to 2:00 PM,48009,Michigan,42.55115,-83.21774
546,,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,1001605,,"January - December Saturday 9:00 AM to 1:00 PM, (We will be closed Dec. 22nd, 29th, and Jan. 5, 2013)",85603,Arizona,31.41136,-109.8797
547,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004702,,,,California,37.3615,-118.398
548,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003145,,,93514,California,37.3758,-118.426
549,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001218,,,83607,Idaho,43.6107,-116.815
550,,false,true,false,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,true,false,false,false,1004830,Private business parking lot,June - October Saturday 9:00 AM to 1:00 PM,59833,Montana,46.631315,-114.076216
551,,false,true,true,true,true,true,false,true,false,false,true,false,true,true,false,false,true,true,true,true,true,false,false,false,false,1002052,Other,June - October Saturday 9:00 AM to 3:00 PM,59414,Montana,47.52653,-111.2743
552,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004704,,,,Colorado,38.9977,-104.701
553,,false,false,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,1001060,Other,"June Saturday 9:00 AM to 3:00 PM July - October Tuesday 9:00 AM to 3:00 PM, Thursday 9:00 AM to 3:00 PM, Saturday 9:00 AM to 3:00 PM",57701,South Dakota,44.08447,-103.2437
554,,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,1001384,"Faith-based institution (e.g., church, mosque, synagogue, temple)",May - November Saturday 9:00 AM to 12:00 PM,28711,North Carolina,35.6208614,-82.3217446
555,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,true,false,false,true,true,true,false,true,false,21003593,Private business parking lot,January - December,54615,Wisconsin,44.3195,-90.8799
556,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,true,false,true,true,true,false,1004038,Closed-off public street,June - October,54615,Wisconsin,44.29452,-90.85062
557,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000684,,,44052,Ohio,41.4688,-82.1757
558,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001225,,,83221,Idaho,43.3438,-112.813
559,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003888,,,53821,Wisconsin,43.0521,-91.1382
560,,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,1001920,Local government building grounds,"January - March Saturday 10:00 AM to 2:00 PM April - October Wednesday 2:00 PM to 7:00 PM, Sunday 8:00 AM to 2:00 PM November - December Wednesday 2:00 AM to 6:00 PM, Saturday 9:00 AM to 2:00 PM",24063,Virginia,37.22924,-80.41477
561,,false,false,false,true,false,true,false,false,false,true,true,true,true,true,false,false,true,true,false,true,false,true,false,false,false,21001333,Local government building grounds,January - December,2865,Rhode Island,41.941,-71.4631
562,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003779,,,29817,South Carolina,33.355,-81.2708
563,,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,false,false,false,1001129,Local government building grounds,May - October Saturday 7:30 AM to 11:30 AM,74631,Oklahoma,36.79557,-97.28256
566,,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,false,false,21001827,Private business parking lot,January - December Saturday 10:00 am to 2:00 pm,7825,New Jersey,40.9847,-74.9559
567,,false,true,true,false,false,true,true,true,false,false,false,false,true,true,false,true,false,true,false,false,false,false,false,true,false,1002316,Private business parking lot,May - September Saturday 7:30 AM to 11:30 AM,73010,Oklahoma,35.137967,-97.659273
568,,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1000926,Local government building grounds,May - October Saturday 9:00 AM to 12:00 PM,24315,Virginia,37.10159,-81.11575
569,,false,false,true,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,1004169,Other,"June - September Saturday 9:00 AM to 11:30 AM, ( )",2807,Rhode Island,41.17649,-71.570005
570,,false,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,1004169,Private business parking lot,June - October Wednesday 9:00 AM to 11:30 AM,2807,Rhode Island,41.169545,-71.556959
571,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003672,,,15224,Pennsylvania,40.4615,-79.9479
572,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002605,,,,Connecticut,41.8299,-72.737
573,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004773,,May - October Thursday 4:00 PM to 6:00 PM,63825,Missouri,36.880682,-89.9298107
574,,false,false,false,true,false,true,true,false,false,true,true,true,true,true,false,false,true,false,false,true,false,false,false,false,false,21001106,Private business parking lot,January - December Friday 4:00 pm to 6:00 pm,55917,Minnesota,43.8717,-93.0535
575,,false,false,false,false,true,true,false,true,true,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,1003334,Closed-off public street,May - November Sunday 9:00 AM to 1:00 PM,20001,District of Columbia,38.9125886,-77.0122033
576,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001598,,,47401,Indiana,39.1644,-86.4924
577,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001975,,,44878,Ohio,40.9603,-82.5544
578,,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,1001440,Local government building grounds,April - November Saturday 8:00 AM to 1:00 PM,47401,Indiana,39.1695,-86.53614
579,,false,false,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,1001440,Closed-off public street,June - September Tuesday 4:00 PM to 7:00 PM,47404,Indiana,39.167575,-86.5374013
580,,false,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,1001962,Local government building grounds,June - October Saturday 8:00 AM to 1:00 PM,55431,Minnesota,44.825926,-93.301241
581,,false,false,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,false,true,true,false,true,false,true,false,1000892,,"June - October Tuesday 7:00 AM to 1:00 PM, Thursday 7:00 AM to 1:00 PM, Saturday 7:00 AM to 1:00 PM",17815,Pennsylvania,41.00246,-76.457784
582,,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,1002559,Private business parking lot,"January - December Sunday 9:00 AM to 1:00 PM, (Open rain or shine!)",95118,California,37.24531,-121.891315
583,,false,true,true,false,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false,true,false,true,false,1000934,Other,"May - October Tuesday 7:00 AM to 1:00 PM, Thursday 7:00 AM to 1:00 PM, Saturday 7:00 AM to 1:00 PM",35121,Alabama,33.94433,-86.47008
584,,false,true,false,false,false,false,false,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,false,false,false,1002363,Local government building grounds,"April - October , (There is no set ending time for the Market as customer traffic and vendor inventory may change weekly.)",37617,Tennessee,36.53404722,-82.32010833
585,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004306,,,,North Carolina,36.1322,-81.6799
586,,false,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,1001125,Private business parking lot,"April - October Tuesday 3:00 PM to 6:00 PM, Thursday 3:00 PM to 6:00 PM, Saturday 9:00 AM to 2:00 PM",40509,Kentucky,37.995638,-84.440897
587,,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,21000978,"Faith-based institution (e.g., church, mosque, synagogue, temple)",January - December Wednesday 3:00 pm to 5:00 pm,4614,Maine,44.4108,-68.5927
588,,false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,true,false,true,true,true,false,false,false,false,false,1000680,,"January - May Saturday 10:00 AM to 12:30 PM, (Indoor market for your convenience) November - December Saturday 10:00 AM to 12:30 PM, (Indoor market for your convenience)",4614,Maine,44.4233571,-68.5796851
589,,false,false,false,true,true,true,false,false,false,false,true,true,true,true,false,true,true,false,true,true,false,true,false,false,true,1000808,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",June - October Thursday 4:00 PM to 7:00 PM,44103,Ohio,41.530684,-81.638846
590,,false,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,false,true,true,true,false,false,false,false,false,21005296,Educational institution,"January - December Monday 11:00 am to 3:30 pm, Thursday 11:00 am to 6:30 pm",28640,North Carolina,36.4287,-81.4353
591,,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004774,,May - October Saturday 7:00 AM to 12:00 PM,64015,Missouri,39.0183736,-94.2778137
592,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001724,,,48079,Michigan,42.8332,-82.483
593,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21000589,Private business parking lot,"January - December Saturday 8:00 am to 12:00 pm, (Please contact bluebirdmarket@gmail.com for assistance.)",30286,Georgia,32.8906,-84.3264
594,,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,1002266,Local government building grounds,May - October Friday 8:00 AM to 12:00 PM,,Virginia,37.251613,-81.27162
595,,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,1002397,Other,June - October Wednesday 12:00 PM to 3:00 PM,40214,Kentucky,38.17839,-85.76432
596,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001022,,,40311,Kentucky,38.4042,-84.0141
597,,false,false,true,false,false,true,false,true,true,false,false,true,true,false,false,true,false,true,false,true,false,false,false,false,false,1004117,Private business parking lot,"May - October Wednesday 4:00 PM to 7:00 PM, Saturday 8:00 AM to 12:00 PM",46714,Indiana,40.7427234,-85.1712329
598,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002119,,,45817,Ohio,40.8879,-83.8902
599,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004342,,,,Arkansas,35.9273,-89.919
600,,false,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,1001755,Other,"May - October Saturday 9:00 AM to 1:00 PM, (Open May 19 through October 13, 2012.)",21230,Maryland,39.273976,-76.600499
601,,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,1004618,Federal/State government building grounds,"April - November Tuesday 2:00 PM to 6:00 PM, (From November to April, the Market moves indoors to the Boalsburg Fire Hall)",16827,Pennsylvania,40.780346,-77.797472
602,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22001270,,,35957,Alabama,34.196,-86.1621
603,,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,1002881,Private business parking lot,"January - June Saturday 8:00 AM to 1:00 PM, (Open rain or shine) October - December Saturday 8:00 AM to 1:00 PM, (Open rain or shine)",33432,Florida,26.3460478,-80.0866469
604,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22000265,,,59715,Montana,45.6752,-111.031
605,,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,false,1002624,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","January - December Wednesday 9:00 AM to 1:00 PM, Saturday 9:00 AM to 1:00 PM, (Rarely closed for holidays or due to weather. For weekly updates, including current harvests, subscribe to the market's newsletter on our website.)",78702,Texas,30.261819,-97.701652
606,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003571,,,50440,Iowa,43.3728,-93.1185
607,,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004775,,April - October Saturday 8:00 AM to 12:00 PM,63764,Missouri,37.3019525,-89.9796801
608,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003569,,,52620,Iowa,40.6979,-91.8019
609,,false,true,false,false,false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,true,false,false,false,false,false,1004430,Local government building grounds,January - May Wednesday 8:00 AM to 1:00 PM November - December Wednesday 8:00 AM to 1:00 PM,34135,Florida,26.3394,-81.7795
908,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002397,,,71711,Arkansas,33.5848,-92.8495
610,,false,false,true,true,false,true,false,false,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,false,false,21002318,Private business parking lot,January - December Saturday 8:00 am to 1:00 pm,83805,Idaho,48.6961,-116.314
611,,false,false,true,true,false,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,21001998,Private business parking lot,January - December Sunday 9:30 am to 1:30 pm,92003,California,33.2948,-117.222
612,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003088,,,72602,Arkansas,36.2304,-93.1079
613,,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,1002462,Federal/State government building grounds,"May Monday - Sunday 10:00 AM to 5:00 PM June - August Monday - Sunday 9:00 AM to 6:00 PM September - October Monday - Sunday 10:00 AM to 5:00 PM November - December Monday - Sunday 10:00 AM to 8:00 PM, (These days and hours begin the day after Thanksgiving through December for Christmas tree sales.)",41005,Kentucky,39.020084,-84.699311
614,,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004776,Healthcare Institution,April - October Saturday 8:00 AM to 12:00 PM,65202,Missouri,38.960108,-92.35366
615,,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004776,,June - October Wednesday 4:00 PM to 6:00 PM,65202,Missouri,38.9517053,-92.3340724
616,,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,1001539,Private business parking lot,"June - October Thursday 3:00 PM to 6:00 PM, (vendors CANNOT sell before 3pm but are allowed to keep selling after 6pm if there are still customers)",50036,Iowa,42.061543,-93.879898
618,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004779,,"April - October , (Every day 8am-sellout (Primarily Fri & Sat), Apr-Oct)",65233,Missouri,38.9738229,-92.7416778
619,,false,false,true,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,false,false,true,1000903,Local government building grounds,June - November Saturday 8:30 Am to 2:00 PM,7005,New Jersey,40.905648,-74.412761
620,,false,false,true,true,false,true,true,false,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,21001780,Private business parking lot,January - December Saturday 9:30 am to 12:00 pm,95415,California,39.0091,-123.368
621,,false,false,true,false,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,false,false,21004872,Local government building grounds,January - December Thursday 12:00 pm to 6:00 pm,13309,New York,43.4809,-75.3274
622,,false,false,true,false,false,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,1004780,Private business parking lot,April - October Saturday 8:00 AM to 1:00 PM,65233,Missouri,38.9573969,-92.7407424
623,,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,false,true,false,22000948,,June July August September,21082,Maryland,39.4754,-76.4881
624,,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,1004335,Other,June - September Wednesday 4:00 PM to 7:30 PM,8505,New Jersey,40.1456881,-74.7030158
625,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22002808,,,85250,Arizona,33.5278,-111.927
626,,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,1003582,Private business parking lot,May - September Saturday 10:00 AM to 3:00 PM,97009,Oregon,45.431326,-122.373867
627,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003187,,,16412,Pennsylvania,41.8923,-80.1507
628,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,true,true,true,1003910,Other,July - November Thursday 8:00 AM to 3:00 PM,11219,New York,40.633137,-73.990497
629,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22003146,,,92004,California,33.2566,-116.378
631,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004022,,,2116,Massachusetts,42.3314,-71.0765
632,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004570,,,2118,Massachusetts,42.3352,-71.0747
633,,false,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,1000541,Other,"May - November Tuesday 11:30 AM to 6:30 PM, Thursday 11:30 AM to 6:30 PM, (Open May 24, 2012 - November 20, 2012)",2111,Massachusetts,42.352899,-71.055536
634,,false,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,1000551,Federal/State government building grounds,"May - November Monday 11:00 AM to 6:00 PM, Wednesday 11:00 AM to 6:00 PM, (Open May 21, 2012 - November 21, 2012; Closed on Holidays)",2108,Massachusetts,42.36021,-71.05979
635,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004023,,,2118,Massachusetts,42.3409,-71.0674
636,,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,true,true,true,false,1001537,Educational institution,September - October Thursday 12:00 PM to 4:00 PM,2215,Massachusetts,42.35051,-71.1085
637,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,22004571,,,1450,Massachusetts,42.348,-71.0823
